Protein	H5LungInf3d-H5LungPBS4d_log2FC	H5LungInf3d-H5LungPBS4d_adj.pvalue	H5LungInf4d-H5LungPBS4d_log2FC	H5LungInf4d-H5LungPBS4d_adj.pvalue
326.2/5.1	-0.282265335654446	0.99997651208131	-0.476958816499997	0.621719506911819
326.2/7.0	-0.405591237206301	0.99997651208131	-0.419292591979385	0.703941864204469
326.2/9.7	0.0962070818683	0.99997651208131	-0.914612798412778	0.433320172738885
326.7/3.6	0.563978362619427	0.99997651208131	0.707764975203756	0.485122135822765
326.9/5.1	-0.704304194796908	0.99997651208131	-0.955370942594165	0.895533972906692
326.9/8.6	-0.0895036026685569	0.99997651208131	-0.146772787337314	0.92178703409889
326.9/8.8	0.0941853513957438	0.99997651208131	-0.0808548747778332	0.963355891721443
327.1/0.4	0.30137586449132	0.99997651208131	0.0412977889650347	0.957893284993772
327.1/21.0	-0.0544561673220772	0.99997651208131	-0.20113739338773	0.799253495811048
327.1/5.1	-0.115873820351011	0.99997651208131	-0.294385021716344	0.657196886017018
327.2/4.0	-0.212234715717903	0.99997651208131	0.00448185513810984	0.997459321886845
327.2/4.1	-0.373424622420971	0.99997651208131	-0.445722543090166	0.665029819329355
327.2/8.5	0.493567199580365	0.99997651208131	0.206734119386715	0.817402331679332
328.1/2.8	-0.0987674370038042	0.99997651208131	-0.221900436364998	0.740615728539967
328.1/21.0	0.00426976148822988	0.99997651208131	-0.165275910152317	0.835168376570493
329.0/5.2	-0.094300834505932	0.99997651208131	-0.336150995407784	0.640059203865634
329.0/9.1	0.52778108543946	0.99997651208131	3.61436850101232	0.0107010229040695
329.1/0.4	0.122706807755927	0.99997651208131	-0.194796265981574	0.72777814484874
329.1/20.9	-0.0210319804518929	0.99997651208131	-0.188572194620858	0.817402331679332
329.2/5.1	-0.042489546227564	0.99997651208131	-0.363277110388275	0.473798586369641
329.2/5.6	0.0179567922562116	0.99997651208131	-0.161210483316405	0.881478276944717
329.2/8.1	-0.198848637375961	0.99997651208131	-0.48253998412448	0.549806939109665
329.2/8.5	-0.171148161659454	0.99997651208131	-0.377552189561074	0.704358893369239
329.3/0.7	-0.476492735715697	0.99997651208131	-0.323127593697212	0.741787319306382
329.3/1.2	-0.609456193626352	0.936443894326451	-0.515048097703894	0.458112246898362
329.3/2.9	-0.61909717813576	0.99997651208131	-0.132687160150198	0.936332801890767
329.3/5.1	-1.68704313528931	0.796819799137552	-0.521572204470035	0.782045944150476
329.3/5.5	0.0016972692288646	0.99997651208131	-0.224323863982222	0.84595382824241
329.3/6.5	-0.381996036659258	0.99997651208131	-0.206486898078636	0.875402282153013
329.3/6.9	-0.177169296801354	0.99997651208131	-0.449323127077638	0.518887634654109
329.3/9.2	0.103271126872297	0.99997651208131	-0.974355062501475	0.199681403186935
330.1/10.0	0.138873483064196	0.99997651208131	-0.59338210837719	0.711799838619578
330.1/21.1	-0.0498113645198819	0.99997651208131	-0.193662899894299	0.803718430241904
330.1/5.3	-0.114158194889748	0.99997651208131	-0.371609749444789	0.605039483419285
330.1/9.4	0.0894174519983015	0.99997651208131	-0.796373059422573	0.500297014376582
330.2/3.5	-0.276756000914694	0.99997651208131	-0.260897367135689	0.721300927466043
330.2/6.9	-0.382454978477544	0.99997651208131	-0.426434169638538	0.658342708896009
330.2/8.2	-0.379015762772399	0.99997651208131	-0.53798027962675	0.686159297463421
331.1/10.3	0.0175109117543839	0.99997651208131	-0.644215374418302	0.569119372738573
331.1/3.6	-0.639180164478713	0.99997651208131	0.232340650067683	0.89009313879402
331.1/4.3	0.256002790138549	0.99997651208131	-0.0133710998582761	0.994277623793047
331.1/4.4	-0.208048810730732	0.99997651208131	-0.158260658401674	0.788863028923233
331.1/4.7	-0.125187018333974	0.99997651208131	0.280578911194985	0.742103666949167
331.1/4.8	-0.0428329483935573	0.99997651208131	0.379894481689764	0.666174261799124
331.1/5.9	0.317084686766929	0.99997651208131	0.161355391482255	0.873176398908553
331.2/20.8	-0.0935285771329213	0.99997651208131	-0.251948228463611	0.756919358652087
331.2/3.9	-0.660443463943035	0.911055942792394	-0.531777907646164	0.474627805153393
331.3/20.7	0.0602123523468894	0.99997651208131	-0.399963605191759	0.741435167004482
331.3/3.9	-0.554518309861768	0.99997651208131	-1.05121232180599	0.41682016546646
331.3/8.8	-0.0169349777757763	0.99997651208131	-0.826751682851575	0.32013170468769
332.0/11.0	1.6801738253795	0.99997651208131	1.24095397449784	0.615383022086199
332.1/10.0	0.0385060772288197	0.99997651208131	-0.651296465693804	0.586368462674286
332.1/11.2	0.0209082384172002	0.99997651208131	-0.563161470296853	0.556673622530737
332.1/20.7	-0.099271112035207	0.99997651208131	-0.152759788948127	0.853230766393478
332.1/8.8	-0.0744447158901236	0.99997651208131	-0.553896182878326	0.678090687530758
332.1/8.9	0.121243785327112	0.99997651208131	-0.935674535355512	0.4223485903684
332.2/5.0	0.941429895083548	0.99997651208131	-0.353323847494025	0.852836594315246
332.2/8.9	0.155504220107079	0.99997651208131	-1.07769734946156	0.311490876449424
332.3/2.4	-0.0470632993742546	0.99997651208131	-0.289199401465674	0.895533972906692
332.3/3.0	0.215329728964675	0.99997651208131	-0.38066916474943	0.895533972906692
332.6/11.4	0.0817881636653648	0.99997651208131	-0.653666642658303	0.511297179733189
332.8/9.2	0.0182275886072298	0.99997651208131	1.85995981823393	0.569597522234878
332.9/9.8	0.185788989580584	0.99997651208131	3.17580695568928	0.194881961939111
333.0/9.6	0.308896861212805	0.99997651208131	-0.806589251561165	0.474627805153393
333.0/9.7	0.841532775900232	0.99997651208131	0.469131879184471	0.792526776695249
333.1/10.1	0.271268404510672	0.99997651208131	-0.0965010222123173	0.95127970372804
333.1/11.0	0.0418341788701102	0.99997651208131	-0.461126259438665	0.64503674966581
333.1/8.3	-0.055751203262527	0.99997651208131	-0.348491764565429	0.748993643515528
333.2/8.8	0.0327140710672917	0.99997651208131	-0.723377714769131	0.496914028619392
334.1/4.9	0.227996600535528	0.99997651208131	-0.518190763282475	0.407306702569482
334.1/6.8	-0.336544769013921	0.99997651208131	-0.395228059046193	0.740615728539967
334.2/6.7	-0.499872938136361	0.99997651208131	-0.452451365017977	0.67232675525419
334.8/9.2	0.207872855694348	0.99997651208131	0.740745085639916	0.802865519541488
334.9/9.3	-0.81412479820151	0.99997651208131	3.62569946344615	0.172231658838617
335.0/9.8	-1.33995982111235	0.103358733322414	-0.263591866118132	0.741435167004482
335.1/8.5	-0.0320863874051476	0.99997651208131	-0.491393399732695	0.621118152233154
335.1/9.4	-0.186384260393428	0.99997651208131	-0.725886228478143	0.540185856165011
335.2/8.5	0.589185921007477	0.99997651208131	0.432382104059018	0.765394503318132
335.3/9.3	0.177373076212225	0.99997651208131	-1.43909316727693	0.274288325351957
335.7/9.1	-0.268437898068799	0.99997651208131	-0.522604400099159	0.748993643515528
336.1/10.5	0.177527940656003	0.99997651208131	-0.231932055540268	0.831733935332976
336.1/21.9	0.0203756098757095	0.99997651208131	-0.315131433423038	0.757453215357994
336.1/3.5	-0.777187136545497	0.99997651208131	0.157868126828171	0.895481259306198
336.1/5.1	-0.557812187827023	0.99997651208131	-0.632670575543246	0.387637190136245
336.1/6.9	-0.242283824321637	0.99997651208131	-0.386147145207574	0.748993643515528
336.1/9.5	0.673930685755534	0.99997651208131	-1.19278094738149	0.326208612569823
336.2/0.1	0.170616988431877	0.99997651208131	-0.186976188674326	0.752202486827249
336.2/1.3	0.0616973226300006	0.99997651208131	-0.197152191879485	0.740615728539967
336.2/21.6	-0.044488162832478	0.99997651208131	-0.100376793701626	0.906402718741165
336.2/3.4	-0.246791304529489	0.99997651208131	-0.310937082026247	0.665804429304355
336.2/5.6	-0.198382757521953	0.99997651208131	-0.581839323543179	0.238295028718237
336.2/6.8	-0.35969361507796	0.99997651208131	-0.37044503501034	0.67198673897283
336.2/8.7	0.145926992709724	0.99997651208131	-0.454459865323334	0.701069926487736
336.2/9.7	0.120432106569422	0.99997651208131	-0.452250524137033	0.718089181232997
336.3/3.9	-0.692036431498959	0.99997651208131	-1.67660720669354	0.357400228118287
336.8/9.2	-Inf	0	-0.496456678315273	0.868706962109862
336.9/4.9	0.0757082872194192	0.99997651208131	-0.198262511691545	0.967415872893779
336.9/8.4	-0.0491811656186156	0.99997651208131	0.168400727367482	0.926981802884092
337.1/21.0	-0.0889158751028297	0.99997651208131	-0.202904465760438	0.768408746366
337.2/8.4	0.349743831474237	0.99997651208131	0.338639034354815	0.842589235935928
337.2/8.5	0.0752112288466719	0.99997651208131	-0.559569199046341	0.485764637902319
337.2/9.4	0.0366698400839899	0.99997651208131	-0.868909344599013	0.458110143741533
338.1/10.3	0.184818581852946	0.99997651208131	-0.0244201527666483	0.991536315656053
338.1/11.3	0.177067458069449	0.99997651208131	-0.26782551532834	0.81815814815311
338.1/16.7	0.414384186771281	0.99997651208131	0.13055306479898	0.891738887636127
338.1/20.8	-0.0387371339713285	0.99997651208131	-0.20400972643241	0.799334301661813
338.1/5.3	-0.00236646356993878	0.99997651208131	-0.497685824552634	0.488065417978722
338.1/7.7	-0.0426704762791581	0.99997651208131	-0.370779786455736	0.788775197818965
338.1/8.1	0.15227173543342	0.99997651208131	-0.651554978575525	0.635458169564808
338.1/9.7	0.436913715547842	0.99997651208131	-0.278937843348389	0.840163566699422
338.2/0.7	0.0653805874727773	0.99997651208131	-0.255447822691607	0.662738834165357
338.2/10.3	0.0867235938244173	0.99997651208131	-0.554805510391776	0.55325849186648
338.2/10.4	0.167396733417208	0.99997651208131	-0.423936619866214	0.665029819329355
338.2/16.2	0.105550641308646	0.99997651208131	-0.228313474972903	0.762042778757862
338.2/16.7	0.0888770537757915	0.99997651208131	-0.212642406174711	0.779130213440421
338.2/2.4	-0.225158926703566	0.99997651208131	-0.374691943680968	0.407306702569482
338.2/3.5	-0.346719658418434	0.99997651208131	-0.375409957998614	0.658342708896009
338.2/4.8	0.150385183259991	0.99997651208131	-0.492406365376015	0.203210628566469
338.2/5.8	-0.247074741720843	0.99997651208131	-0.390917368000109	0.788284453808712
338.2/7.0	-0.391130686587609	0.99997651208131	-0.514512506256978	0.585351976034081
338.2/9.4	0.0533870110154431	0.99997651208131	-0.808679357316541	0.439631959924608
338.3/3.7	-0.527281757321008	0.99997651208131	-2.09811137717995	0.280142133292298
338.3/3.8	-0.269620361916719	0.99997651208131	-0.455428178999108	0.829024440670784
338.6/8.1	-0.390335514742072	0.99997651208131	-1.00498297289544	0.482072935598322
339.1/10.3	-0.00888439419871062	0.99997651208131	-0.784672857415575	0.469225575079896
339.1/8.1	-0.119530106316984	0.99997651208131	-0.456536085485193	0.71677119191773
339.1/8.9	0.182997460464738	0.99997651208131	-0.449503233726051	0.73425205687972
339.2/10.2	0.0226297131054354	0.99997651208131	-0.709850172079963	0.440434785555096
339.2/21.0	-0.0683437381582106	0.99997651208131	-0.199080308611155	0.787710657663629
339.2/4.8	0.0186058657339685	0.99997651208131	-0.549547875937835	0.199681403186935
339.2/8.9	0.117452839408516	0.99997651208131	-0.391152726067302	0.746362163865828
339.2/9.8	-0.0237407050323116	0.99997651208131	-0.760062718714104	0.421560631138972
339.9/9.4	0.841147765056425	0.99997651208131	0.147584404807967	0.964682938688391
340.0/9.1	1.27238697806413	0.99997651208131	-3.04357429320034	0.00722093050518388
340.1/10.3	0.112330546362991	0.99997651208131	-0.110181601672595	0.939900686917249
340.1/10.6	0.362946458078846	0.99997651208131	-0.363455035296289	0.757453215357994
340.1/11.5	0.123738075083051	0.99997651208131	-0.324631390519471	0.759292164918218
340.1/21.1	-0.08793542414648	0.99997651208131	-0.181641117430426	0.819050288521421
340.1/8.0	-0.31953123307339	0.99997651208131	-0.547390316813924	0.709421351710277
340.1/8.1	-0.222773844315479	0.99997651208131	-0.497953898807099	0.73425205687972
340.1/9.0	0.216703590088434	0.99997651208131	-0.700010529297151	0.544997767974117
340.1/9.4	-0.0133751887807101	0.99997651208131	-0.471265436371192	0.735909373360522
340.2/10.3	0.0788785784480464	0.99997651208131	-0.75708379317785	0.400852998852895
340.2/10.7	0.0341007463819936	0.99997651208131	-0.927717743612365	0.330354238379552
340.2/11.3	0.0331399317087535	0.99997651208131	-0.522067899565431	0.544997767974117
340.2/12.7	-0.0358511365728771	0.99997651208131	-0.402011839802983	0.653746998018888
340.2/4.9	0.0226134641014235	0.99997651208131	-0.444306372347632	0.448984180444476
340.2/7.2	-0.469063477252128	0.99997651208131	-0.466206581763348	0.666174261799124
341.1/7.6	-0.223553235416724	0.99997651208131	-0.376259368106592	0.712232889218306
341.1/8.4	-0.136620393551307	0.99997651208131	-0.278888924843477	0.797082671269602
341.2/10.2	-0.185204006639753	0.99997651208131	-0.46133446508919	0.615383022086199
341.2/10.3	-0.0779146330269896	0.99997651208131	-0.532511154463325	0.576162009760119
341.2/11.1	-0.296507877745659	0.99997651208131	-0.67864089858536	0.57627413178964
341.2/11.3	0.0781037073468327	0.99997651208131	-0.249363782086953	0.788775197818965
341.2/12.0	-0.0170903254053227	0.99997651208131	-0.37812362793785	0.604855432474459
341.2/12.4	0.052060419816534	0.99997651208131	-0.285679149361293	0.748993643515528
341.2/12.8	0.0154879261241604	0.99997651208131	-0.372577868229679	0.657196886017018
341.2/12.9	0.0189592730912982	0.99997651208131	-0.234914825934626	0.774265123005757
341.2/19.6	-0.056163510380479	0.99997651208131	-0.0946596763847267	0.946019330041502
341.2/20.8	-0.180966351110416	0.99997651208131	-0.198768420515141	0.798303134871522
341.2/22.5	-0.104258002537215	0.99997651208131	-0.180538449278209	0.85305553505822
341.2/4.0	-0.249123867486837	0.99997651208131	-0.476224603887515	0.617164777477716
341.2/4.5	0.95217382519491	0.99997651208131	0.0544089589432835	0.987339298047419
341.2/5.4	-0.218098702094084	0.99997651208131	-0.604838866325598	0.477497225042401
341.2/6.0	-0.225866200759074	0.99997651208131	-0.320377788726221	0.741435167004482
341.2/8.6	0.366695696508382	0.99997651208131	0.183711232501785	0.925221731634064
341.2/9.1	0.230558877129281	0.99997651208131	-0.415403957144699	0.690949693006477
341.2/9.4	-0.0436666148893399	0.99997651208131	-0.810533974901667	0.37587496368592
341.3/20.7	0.152559735005986	0.99997651208131	-0.411256486819395	0.703203167841603
341.3/3.9	-0.63429119190222	0.99997651208131	-0.834892719342781	0.415432346832029
342.0/9.7	0.111723970920313	0.99997651208131	-0.377306159808481	0.897229631865746
342.2/10.2	-0.0393704566227656	0.99997651208131	-0.573062307001886	0.579485513135372
342.2/5.3	-0.0811613704060922	0.99997651208131	-0.302375005672627	0.665789011276679
342.3/5.2	-0.0574065530515387	0.99997651208131	0.226541691563482	0.806450655903645
342.3/8.0	0.133778143144834	0.99997651208131	-0.507952263735689	0.765394503318132
343.1/20.8	-0.052048916078433	0.99997651208131	-0.177969589813125	0.817595955107641
343.1/9.6	0.94681164899092	0.99997651208131	-0.43087422782785	0.823111399333914
343.2/10.4	0.132771486887349	0.99997651208131	-0.479608350812279	0.636006541170451
343.2/3.9	-0.235563588192299	0.99997651208131	-0.0668730666734028	0.948910939006031
343.2/5.5	-0.679810505791247	0.99997651208131	-0.112323537659601	0.973146590187006
343.2/5.6	-0.187805712089977	0.99997651208131	-0.315130674135671	0.776478943638704
343.2/6.2	-0.31643223449282	0.99997651208131	-0.366055957766314	0.721300927466043
343.2/7.7	-0.178754856584123	0.99997651208131	-0.383385728899564	0.774314749867861
343.2/8.3	0.349659935867748	0.99997651208131	-0.688633867556361	0.485764637902319
343.2/8.4	0.30832670578757	0.99997651208131	-0.337600409928363	0.746362163865828
343.2/8.8	0.144525177385476	0.99997651208131	-0.537833277402078	0.625235972561513
343.3/3.9	-0.730408223307541	0.99997651208131	-0.780378269345867	0.540185856165011
343.3/5.8	-1.447466785219	0.846754484550034	-0.0324704913866558	0.990742762965536
343.9/9.2	0.672053884818921	0.99997651208131	4.70942362074822	0.0166452344866895
344.1/9.6	0.033422667952455	0.99997651208131	-1.13429587948305	0.348165744313348
344.2/4.8	-0.017424458995719	0.99997651208131	-0.323994404774508	0.471845335031828
344.2/7.4	-0.342286872808198	0.99997651208131	-0.415124285939132	0.632871831811411
344.3/5.2	-0.375351727252496	0.99997651208131	0.982087298085311	0.30628497525989
344.3/5.9	-0.869380815081327	0.99997651208131	1.60204930245847	0.326208612569823
344.9/10.6	-0.736807922388443	0.99997651208131	-0.314213424727112	0.87263405000393
345.0/9.2	-0.436669445808927	0.99997651208131	1.84284871649002	0.240024678172543
345.1/10.2	0.00462981218569736	0.99997651208131	-0.644364493386561	0.448984180444476
345.1/21.0	-0.0915105508480965	0.99997651208131	-0.252037800090573	0.748993643515528
345.3/5.3	-0.778504692615129	0.99997651208131	0.278948546213054	0.891993116582939
345.3/9.4	0.106989362634129	0.99997651208131	-1.27084593897179	0.274288325351957
346.1/21.1	-0.0203224795119312	0.99997651208131	-0.259031382386651	0.748993643515528
346.1/8.8	-0.0971421051704694	0.99997651208131	-0.500200064246369	0.651512015416626
346.2/3.0	-1.65613153011807	0.99997651208131	-1.32054413127765	0.499892556122625
346.2/5.3	-0.0348598270018591	0.99997651208131	-0.424552000341304	0.557247645879466
346.6/5.4	-0.256634624421567	0.99997651208131	-0.301453432808877	0.800415770074078
347.1/10.3	0.0730041414132838	0.99997651208131	-0.762646873734371	0.493227521402804
347.1/11.1	0.00484328168749948	0.99997651208131	-0.587783084076091	0.491422979065564
347.1/20.9	-0.0931142285440498	0.99997651208131	-0.315860953376054	0.709670142556176
347.1/4.4	0.626283652182134	0.99997651208131	-0.461216179694856	0.86234171513237
347.1/8.5	-0.137544026892176	0.99997651208131	-0.318671259000967	0.757039396271225
347.1/9.0	-0.0707779684881849	0.99997651208131	-0.504478982760823	0.660410938592942
347.2/10.1	-0.0477420758020095	0.99997651208131	-0.718460490290077	0.448984180444476
347.2/11.7	-0.0473812531832369	0.99997651208131	-0.614715347740398	0.415432346832029
347.2/5.4	0.0146830748585134	0.99997651208131	-0.378735111449092	0.424107541716512
347.2/8.9	-0.0344444248249427	0.99997651208131	-0.722361923658036	0.474627805153393
347.9/11.1	0.68190182881093	0.99997651208131	0.911472634474297	0.666744296182653
348.0/11.5	-0.100931329683494	0.99997651208131	4.0425476536017	1.96213934477996e-06
348.0/9.4	-0.603725419772969	0.99997651208131	-0.486559355546725	0.743621916923607
348.1/10.3	-0.0333290045263008	0.99997651208131	-0.692035803172239	0.49153121193008
348.1/10.5	0.278200395454224	0.99997651208131	-0.209543680583394	0.831733935332976
348.1/5.7	-0.0156523487201721	0.99997651208131	-0.473560313580056	0.420878876548016
348.1/8.0	-0.185858308947823	0.99997651208131	-0.514649973435145	0.712738322807883
348.1/9.4	0.996627863440762	0.99997651208131	-2.01808781017412	0.0517833793966248
348.2/21.0	-0.0788463491718006	0.99997651208131	-0.23944582997883	0.768347270946167
348.2/8.9	0.114061386948212	0.99997651208131	-0.697659722029973	0.665804429304355
348.7/4.9	1.33054523654772	0.99997651208131	-1.13143686777206	0.610962767954665
348.9/9.7	0.697296680895375	0.99997651208131	1.03928819017196	0.491404150487446
348.9/9.8	-0.387691946805676	0.99997651208131	0.103430897173389	0.988013525916696
349.0/9.8	-0.136607248004682	0.99997651208131	-1.22566136311793	0.264681047417195
349.1/4.8	0.444869242731174	0.99997651208131	-0.353041442835525	0.555602577791097
349.1/7.8	0.204751047345544	0.99997651208131	-0.352350990060741	0.561615923910659
349.1/8.4	0.326229967734925	0.99997651208131	-0.498773732086669	0.459140427582808
349.2/4.8	0.507077628682297	0.546732682807288	-0.466778858734193	0.238295028718237
349.2/8.4	0.0638007599983244	0.99997651208131	0.443897437046841	0.72972995861907
349.2/8.9	0.533879315515436	0.99997651208131	-0.589125721233235	0.718979407109735
350.1/10.4	0.0648370327845713	0.99997651208131	-0.595833017775147	0.657196886017018
350.1/21.0	-0.0134636291687954	0.99997651208131	-0.154413750305149	0.847465013606877
350.1/5.3	-0.0419814460642093	0.99997651208131	-0.661889235265603	0.219677935992579
350.1/7.8	-0.228483806068658	0.99997651208131	-0.336101206236669	0.753040631913778
350.2/3.5	-0.201951974669591	0.99997651208131	-0.263836014313717	0.798866171015151
350.2/4.9	0.00929192363312592	0.99997651208131	-0.662682127212844	0.194881961939111
350.2/6.4	-0.394577873700594	0.99997651208131	-0.398258248468041	0.665804429304355
350.9/5.0	0.790795360218614	0.99997651208131	-0.194701472977786	0.983366845007086
350.9/8.7	-0.257473459316643	0.99997651208131	0.0629214211586682	0.98066349914477
350.9/9.8	-0.279497540169281	0.99997651208131	-1.12929952361084	0.832289606694792
351.0/4.8	3.10303440821392	0.546732682807288	0.0204505902405256	0.997459321886845
351.0/8.7	0.0325079886044337	0.99997651208131	0.573796871445271	0.574943678439496
351.1/10.3	0.205462236292809	0.99997651208131	-0.48760366219075	0.638206233596755
351.1/11.3	0.224231636608391	0.99997651208131	-0.237035674725572	0.788284453808712
351.1/21.0	-0.0333836412940156	0.99997651208131	-0.188385292507703	0.799979849714414
351.1/5.3	-0.147990327507168	0.99997651208131	-0.588300270598845	0.338882792776059
351.2/10.0	0.252441641862689	0.99997651208131	-0.523122339337322	0.623834466461871
351.2/8.2	0.154147309901449	0.99997651208131	0.301451130591518	0.858053745527714
351.2/8.3	0.12034406462568	0.99997651208131	-0.484484529710182	0.637766189813528
351.6/5.3	0.0685750883977136	0.99997651208131	-0.678128641270534	0.494322217169314
351.6/7.6	-0.364783993327425	0.99997651208131	-0.236880836135898	0.886433991846655
351.7/5.3	0.327048692690329	0.99997651208131	-1.61012256240115	0.240024678172543
351.7/6.8	-0.515326795834721	0.99997651208131	-0.585059289599948	0.665804429304355
351.9/8.0	-0.411508523024571	0.99997651208131	-1.93049475267356	0.735093420490376
352.1/21.1	-0.0188437529281015	0.99997651208131	-0.181324264771298	0.818464522408929
352.1/4.7	0.737932696441489	0.99997651208131	-0.258210846170339	0.921579935388035
352.1/5.3	-0.102676842072227	0.99997651208131	-0.535569510929787	0.411372281493941
352.1/5.6	-0.0817445164438744	0.99997651208131	-0.582307304785739	0.254093082459529
352.1/8.0	-0.317660071882699	0.99997651208131	-0.377019124913891	0.778200556749416
352.1/8.8	0.0535996959619782	0.99997651208131	-0.602196803648506	0.564369386583382
352.2/4.8	0.738898268883658	0.99997651208131	-0.795114590998975	0.586368462674286
352.2/7.2	-0.433807948525257	0.99997651208131	-0.424637903430203	0.690949693006477
352.3/3.7	0.198250801024794	0.99997651208131	-1.56776816770929	0.361005096089124
353.1/21.0	0.00566846147754452	0.99997651208131	-0.21002352603031	0.778709865351935
353.1/5.3	-0.0246178038930702	0.99997651208131	-0.342210431846325	0.54754983205667
353.1/9.4	0.285020719676155	0.99997651208131	-0.28325896502646	0.831733935332976
353.2/10.3	0.0619647525056268	0.99997651208131	-0.753311861193177	0.353885396748133
353.2/10.8	0.148140572954059	0.99997651208131	-0.404140696805338	0.711799838619578
353.2/10.9	0.100942151117109	0.99997651208131	-0.390198141260649	0.673385313227355
353.2/4.0	-0.806086578752069	0.99997651208131	-0.551221452901172	0.656822599637756
353.2/5.1	-0.0217406323369734	0.99997651208131	-0.457292034519388	0.32013170468769
353.2/7.7	-0.316351265387784	0.99997651208131	-0.440538699820947	0.524122081665673
353.2/8.5	0.171958515125283	0.99997651208131	-0.243940407592021	0.819050288521421
353.3/3.9	-1.30517681032969	0.617294695206019	-0.576307025387126	0.652257858872683
353.3/5.1	1.07705099050424	0.795076071264857	-0.66752261499029	0.561615923910659
353.3/5.7	0.99436507115013	0.99997651208131	-0.64912688032225	0.661825138216132
353.6/10.2	-0.0478643806531895	0.99997651208131	-0.914096496725792	0.4828568855117
353.9/10.1	Inf	0		
354.1/10.3	0.251833075574702	0.99997651208131	-1.01680296613364	0.523111942500779
354.1/11.4	0.0951911081896205	0.99997651208131	-0.737083618331801	0.569501725969375
354.1/21.1	-0.0780153733210806	0.99997651208131	-0.140370461156825	0.857709577829695
354.1/21.8	-0.0108031947338141	0.99997651208131	-0.18021020732133	0.840163566699422
354.1/5.3	0.137827183387954	0.99997651208131	-0.342537568418919	0.680882855015194
354.1/5.5	0.101719707391333	0.99997651208131	-0.506799544497608	0.708560972027661
354.1/7.6	-0.399997134878784	0.99997651208131	-0.4339291247861	0.797509860915013
354.1/9.5	0.0796424163539842	0.99997651208131	-1.11084441564736	0.448984180444476
354.2/10.3	0.119322371629622	0.99997651208131	-0.882109794275679	0.332095716421697
354.2/10.9	0.1160932673379	0.99997651208131	-0.652675577575644	0.484139573572406
354.2/17.2	0.00293854462453602	0.99997651208131	-0.201431324355672	0.798344424235269
354.2/18.3	-0.0787780250767312	0.99997651208131	0.108176688244324	0.936328849983171
354.2/19.7	-0.0273184081045841	0.99997651208131	-0.0396497257168464	0.980870593687358
354.2/21.2	-0.100417441372705	0.99997651208131	-0.188645828978373	0.813935889131834
354.2/3.6	-0.451091058942831	0.99997651208131	-0.18576039894852	0.79403180236775
354.2/4.8	0.0324102946917022	0.99997651208131	-0.469992861803461	0.32013170468769
354.2/7.2	-0.55793894694551	0.99997651208131	-0.536173939511406	0.621719506911819
354.2/9.8	0.0105584749228357	0.99997651208131	-1.21522797068698	0.336772110664854
354.3/0.4	-0.00503495483409006	0.99997651208131	-0.236278157380536	0.76584767086431
354.4/0.3	-1.04622918323213	0.99997651208131	0.260167664292076	0.912592203077018
355.0/15.3	-0.0100859741414041	0.99997651208131	1.30968715624821	0.647881523487124
355.0/17.0	-0.0608188103121376	0.99997651208131	-0.15572073637434	0.895533972906692
355.0/18.2	0.0399048393899299	0.99997651208131	-0.252089106629806	0.788775197818965
355.0/18.5	0.356107556516781	0.99997651208131	0.127893083234364	0.895533972906692
355.0/23.6	1.87758311728389	0.505350480779656	1.65554732904975	0.199843731016056
355.0/9.3	-0.64159928801439	0.99997651208131	0.243324907597187	0.862319197057476
355.1/0.1	0.769063855318756	0.756861442780332	0.578661369386671	0.451535632965565
355.1/10.0	1.00017877946454	0.99997651208131	0.527036530746406	0.74083094890557
355.1/10.3	0.219974350161193	0.99997651208131	-0.481823361398435	0.723598776987952
355.1/11.4	0.391515953232512	0.99997651208131	-0.0812691981093463	0.95126278890561
355.1/17.3	1.27136357804397	0.601140123542815	0.649518223481773	0.574091896616691
355.1/17.8	1.30900658952002	0.664256022793267	0.442024029338955	0.741435167004482
355.1/18.4	1.24446040895972	0.813238968045532	0.28448681573946	0.837924183818263
355.1/19.6	1.27862036055102	0.680528415933849	0.0118485556942101	0.99694255866291
355.1/20.2	0.0458356507231023	0.99997651208131	-0.129052597864085	0.873176398908553
355.1/23.5	2.01032053191218	0.521444260373769	1.63807058970114	0.274288325351957
355.1/3.5	0.347741077224416	0.99997651208131	0.129372657563027	0.90069612406811
355.1/4.1	0.336856826569459	0.99997651208131	0.158326662875854	0.856286251819289
355.1/4.9	0.260203947088041	0.99997651208131	0.0247696726198075	0.981429301242022
355.1/8.4	0.193994282911443	0.99997651208131	-0.156579588611371	0.896521326984017
355.1/9.2	0.995020442269451	0.99997651208131	0.57543801023333	0.716736778111057
355.1/9.7	0.0301407621751073	0.99997651208131	-0.896642098370917	0.449361304162954
355.2/3.9	-0.299756608725611	0.99997651208131	-0.471680597059655	0.440434785555096
355.2/7.7	-0.544550238238113	0.99997651208131	-0.467436649917641	0.665804429304355
355.3/3.9	-0.652425097610418	0.99997651208131	-0.354200553457553	0.748993643515528
355.9/9.1	1.05228583225834	0.99997651208131	-3.26743895039602	0.00065060838936431
355.9/9.2	-0.32490385256661	0.99997651208131	0.268249538526375	0.915633251289211
356.1/0.1	0.600176444745501	0.813462111064171	0.477036864275766	0.440434785555096
356.1/21.0	0.0207509634286291	0.99997651208131	-0.167589089778403	0.83270751171927
356.1/5.4	0.0355547107179679	0.99997651208131	-0.283303678376148	0.701069926487736
